Image_ID,Image_Path,Label_Path
00138_289,../brain_tumor/data/images/00138_289.jpg,../brain_tumor/data/labels/00138_289.txt
62 (8),../brain_tumor/data/images/62 (8).jpg,../brain_tumor/data/labels/62 (8).txt
00056_110,../brain_tumor/data/images/00056_110.jpg,../brain_tumor/data/labels/00056_110.txt
73 (2),../brain_tumor/data/images/73 (2).jpg,../brain_tumor/data/labels/73 (2).txt
00306_109,../brain_tumor/data/images/00306_109.jpg,../brain_tumor/data/labels/00306_109.txt
00147_152,../brain_tumor/data/images/00147_152.jpg,../brain_tumor/data/labels/00147_152.txt
00195_208,../brain_tumor/data/images/00195_208.jpg,../brain_tumor/data/labels/00195_208.txt
00122_10,../brain_tumor/data/images/00122_10.jpg,../brain_tumor/data/labels/00122_10.txt
00322_153,../brain_tumor/data/images/00322_153.jpg,../brain_tumor/data/labels/00322_153.txt
89 (2),../brain_tumor/data/images/89 (2).jpg,../brain_tumor/data/labels/89 (2).txt
00359_123,../brain_tumor/data/images/00359_123.jpg,../brain_tumor/data/labels/00359_123.txt
00144_243,../brain_tumor/data/images/00144_243.jpg,../brain_tumor/data/labels/00144_243.txt
00246_96,../brain_tumor/data/images/00246_96.jpg,../brain_tumor/data/labels/00246_96.txt
00263_123,../brain_tumor/data/images/00263_123.jpg,../brain_tumor/data/labels/00263_123.txt
00322_140,../brain_tumor/data/images/00322_140.jpg,../brain_tumor/data/labels/00322_140.txt
83 (3),../brain_tumor/data/images/83 (3).jpg,../brain_tumor/data/labels/83 (3).txt
00178_104,../brain_tumor/data/images/00178_104.jpg,../brain_tumor/data/labels/00178_104.txt
71 (6),../brain_tumor/data/images/71 (6).jpg,../brain_tumor/data/labels/71 (6).txt
00136_138,../brain_tumor/data/images/00136_138.jpg,../brain_tumor/data/labels/00136_138.txt
00271_145,../brain_tumor/data/images/00271_145.jpg,../brain_tumor/data/labels/00271_145.txt
00096_260,../brain_tumor/data/images/00096_260.jpg,../brain_tumor/data/labels/00096_260.txt
00116_8,../brain_tumor/data/images/00116_8.jpg,../brain_tumor/data/labels/00116_8.txt
00260_142,../brain_tumor/data/images/00260_142.jpg,../brain_tumor/data/labels/00260_142.txt
00151_128,../brain_tumor/data/images/00151_128.jpg,../brain_tumor/data/labels/00151_128.txt
00146_160,../brain_tumor/data/images/00146_160.jpg,../brain_tumor/data/labels/00146_160.txt
79 (3),../brain_tumor/data/images/79 (3).jpg,../brain_tumor/data/labels/79 (3).txt
00154_210,../brain_tumor/data/images/00154_210.jpg,../brain_tumor/data/labels/00154_210.txt
00187_153,../brain_tumor/data/images/00187_153.jpg,../brain_tumor/data/labels/00187_153.txt
00151_15,../brain_tumor/data/images/00151_15.jpg,../brain_tumor/data/labels/00151_15.txt
00110_147,../brain_tumor/data/images/00110_147.jpg,../brain_tumor/data/labels/00110_147.txt
00282_83,../brain_tumor/data/images/00282_83.jpg,../brain_tumor/data/labels/00282_83.txt
00123_11,../brain_tumor/data/images/00123_11.jpg,../brain_tumor/data/labels/00123_11.txt
00340_121,../brain_tumor/data/images/00340_121.jpg,../brain_tumor/data/labels/00340_121.txt
00078_258,../brain_tumor/data/images/00078_258.jpg,../brain_tumor/data/labels/00078_258.txt
72 (9),../brain_tumor/data/images/72 (9).jpg,../brain_tumor/data/labels/72 (9).txt
66,../brain_tumor/data/images/66.jpg,../brain_tumor/data/labels/66.txt
00340_128,../brain_tumor/data/images/00340_128.jpg,../brain_tumor/data/labels/00340_128.txt
00176_89,../brain_tumor/data/images/00176_89.jpg,../brain_tumor/data/labels/00176_89.txt
00360_90,../brain_tumor/data/images/00360_90.jpg,../brain_tumor/data/labels/00360_90.txt
00132_147,../brain_tumor/data/images/00132_147.jpg,../brain_tumor/data/labels/00132_147.txt
61 (7),../brain_tumor/data/images/61 (7).jpg,../brain_tumor/data/labels/61 (7).txt
00282_99,../brain_tumor/data/images/00282_99.jpg,../brain_tumor/data/labels/00282_99.txt
00156_148,../brain_tumor/data/images/00156_148.jpg,../brain_tumor/data/labels/00156_148.txt
00183_161,../brain_tumor/data/images/00183_161.jpg,../brain_tumor/data/labels/00183_161.txt
00281_124,../brain_tumor/data/images/00281_124.jpg,../brain_tumor/data/labels/00281_124.txt
00087_185,../brain_tumor/data/images/00087_185.jpg,../brain_tumor/data/labels/00087_185.txt
00130_81,../brain_tumor/data/images/00130_81.jpg,../brain_tumor/data/labels/00130_81.txt
83 (5),../brain_tumor/data/images/83 (5).jpg,../brain_tumor/data/labels/83 (5).txt
95 (2),../brain_tumor/data/images/95 (2).jpg,../brain_tumor/data/labels/95 (2).txt
00281_110,../brain_tumor/data/images/00281_110.jpg,../brain_tumor/data/labels/00281_110.txt
00154_229,../brain_tumor/data/images/00154_229.jpg,../brain_tumor/data/labels/00154_229.txt
62,../brain_tumor/data/images/62.jpg,../brain_tumor/data/labels/62.txt
00185_271,../brain_tumor/data/images/00185_271.jpg,../brain_tumor/data/labels/00185_271.txt
00158_96,../brain_tumor/data/images/00158_96.jpg,../brain_tumor/data/labels/00158_96.txt
00123_241,../brain_tumor/data/images/00123_241.jpg,../brain_tumor/data/labels/00123_241.txt
00273_103,../brain_tumor/data/images/00273_103.jpg,../brain_tumor/data/labels/00273_103.txt
00186_207,../brain_tumor/data/images/00186_207.jpg,../brain_tumor/data/labels/00186_207.txt
00169_260,../brain_tumor/data/images/00169_260.jpg,../brain_tumor/data/labels/00169_260.txt
81 (4),../brain_tumor/data/images/81 (4).jpg,../brain_tumor/data/labels/81 (4).txt
00097_76,../brain_tumor/data/images/00097_76.jpg,../brain_tumor/data/labels/00097_76.txt
88 (4),../brain_tumor/data/images/88 (4).jpg,../brain_tumor/data/labels/88 (4).txt
00124_168,../brain_tumor/data/images/00124_168.jpg,../brain_tumor/data/labels/00124_168.txt
80 (5),../brain_tumor/data/images/80 (5).jpg,../brain_tumor/data/labels/80 (5).txt
00095_200,../brain_tumor/data/images/00095_200.jpg,../brain_tumor/data/labels/00095_200.txt
00109_85,../brain_tumor/data/images/00109_85.jpg,../brain_tumor/data/labels/00109_85.txt
74 (8),../brain_tumor/data/images/74 (8).jpg,../brain_tumor/data/labels/74 (8).txt
00291_24,../brain_tumor/data/images/00291_24.jpg,../brain_tumor/data/labels/00291_24.txt
00110_178,../brain_tumor/data/images/00110_178.jpg,../brain_tumor/data/labels/00110_178.txt
00123_10,../brain_tumor/data/images/00123_10.jpg,../brain_tumor/data/labels/00123_10.txt
00066_145,../brain_tumor/data/images/00066_145.jpg,../brain_tumor/data/labels/00066_145.txt
91 (5),../brain_tumor/data/images/91 (5).jpg,../brain_tumor/data/labels/91 (5).txt
00130_114,../brain_tumor/data/images/00130_114.jpg,../brain_tumor/data/labels/00130_114.txt
91 (3),../brain_tumor/data/images/91 (3).jpg,../brain_tumor/data/labels/91 (3).txt
00306_96,../brain_tumor/data/images/00306_96.jpg,../brain_tumor/data/labels/00306_96.txt
00191_124,../brain_tumor/data/images/00191_124.jpg,../brain_tumor/data/labels/00191_124.txt
00112_12,../brain_tumor/data/images/00112_12.jpg,../brain_tumor/data/labels/00112_12.txt
00123_259,../brain_tumor/data/images/00123_259.jpg,../brain_tumor/data/labels/00123_259.txt
00056_92,../brain_tumor/data/images/00056_92.jpg,../brain_tumor/data/labels/00056_92.txt
103,../brain_tumor/data/images/103.jpg,../brain_tumor/data/labels/103.txt
00185_289,../brain_tumor/data/images/00185_289.jpg,../brain_tumor/data/labels/00185_289.txt
00095_224,../brain_tumor/data/images/00095_224.jpg,../brain_tumor/data/labels/00095_224.txt
62 (11),../brain_tumor/data/images/62 (11).jpg,../brain_tumor/data/labels/62 (11).txt
87 (5),../brain_tumor/data/images/87 (5).jpg,../brain_tumor/data/labels/87 (5).txt
66 (6),../brain_tumor/data/images/66 (6).jpg,../brain_tumor/data/labels/66 (6).txt
00116_15,../brain_tumor/data/images/00116_15.jpg,../brain_tumor/data/labels/00116_15.txt
00147_134,../brain_tumor/data/images/00147_134.jpg,../brain_tumor/data/labels/00147_134.txt
00142_126,../brain_tumor/data/images/00142_126.jpg,../brain_tumor/data/labels/00142_126.txt
00184_164,../brain_tumor/data/images/00184_164.jpg,../brain_tumor/data/labels/00184_164.txt
00193_190,../brain_tumor/data/images/00193_190.jpg,../brain_tumor/data/labels/00193_190.txt
00110_131,../brain_tumor/data/images/00110_131.jpg,../brain_tumor/data/labels/00110_131.txt
00281_104,../brain_tumor/data/images/00281_104.jpg,../brain_tumor/data/labels/00281_104.txt
00169_127,../brain_tumor/data/images/00169_127.jpg,../brain_tumor/data/labels/00169_127.txt
00313_130,../brain_tumor/data/images/00313_130.jpg,../brain_tumor/data/labels/00313_130.txt
00072_80,../brain_tumor/data/images/00072_80.jpg,../brain_tumor/data/labels/00072_80.txt
00350_126,../brain_tumor/data/images/00350_126.jpg,../brain_tumor/data/labels/00350_126.txt
00100_136,../brain_tumor/data/images/00100_136.jpg,../brain_tumor/data/labels/00100_136.txt
00260_113,../brain_tumor/data/images/00260_113.jpg,../brain_tumor/data/labels/00260_113.txt
00078_278,../brain_tumor/data/images/00078_278.jpg,../brain_tumor/data/labels/00078_278.txt
00169_112,../brain_tumor/data/images/00169_112.jpg,../brain_tumor/data/labels/00169_112.txt
00176_92,../brain_tumor/data/images/00176_92.jpg,../brain_tumor/data/labels/00176_92.txt
00305_116,../brain_tumor/data/images/00305_116.jpg,../brain_tumor/data/labels/00305_116.txt
00063_217,../brain_tumor/data/images/00063_217.jpg,../brain_tumor/data/labels/00063_217.txt
00177_221,../brain_tumor/data/images/00177_221.jpg,../brain_tumor/data/labels/00177_221.txt
94 (3),../brain_tumor/data/images/94 (3).jpg,../brain_tumor/data/labels/94 (3).txt
76,../brain_tumor/data/images/76.jpg,../brain_tumor/data/labels/76.txt
00077_226,../brain_tumor/data/images/00077_226.jpg,../brain_tumor/data/labels/00077_226.txt
109,../brain_tumor/data/images/109.jpg,../brain_tumor/data/labels/109.txt
94 (2),../brain_tumor/data/images/94 (2).jpg,../brain_tumor/data/labels/94 (2).txt
92 (4),../brain_tumor/data/images/92 (4).jpg,../brain_tumor/data/labels/92 (4).txt
00156_132,../brain_tumor/data/images/00156_132.jpg,../brain_tumor/data/labels/00156_132.txt
00263_137,../brain_tumor/data/images/00263_137.jpg,../brain_tumor/data/labels/00263_137.txt
62 (10),../brain_tumor/data/images/62 (10).jpg,../brain_tumor/data/labels/62 (10).txt
00250_104,../brain_tumor/data/images/00250_104.jpg,../brain_tumor/data/labels/00250_104.txt
76 (8),../brain_tumor/data/images/76 (8).jpg,../brain_tumor/data/labels/76 (8).txt
00060_72,../brain_tumor/data/images/00060_72.jpg,../brain_tumor/data/labels/00060_72.txt
69,../brain_tumor/data/images/69.jpg,../brain_tumor/data/labels/69.txt
00172_91,../brain_tumor/data/images/00172_91.jpg,../brain_tumor/data/labels/00172_91.txt
00097_162,../brain_tumor/data/images/00097_162.jpg,../brain_tumor/data/labels/00097_162.txt
00090_112,../brain_tumor/data/images/00090_112.jpg,../brain_tumor/data/labels/00090_112.txt
00158_114,../brain_tumor/data/images/00158_114.jpg,../brain_tumor/data/labels/00158_114.txt
00159_207,../brain_tumor/data/images/00159_207.jpg,../brain_tumor/data/labels/00159_207.txt
00282_93,../brain_tumor/data/images/00282_93.jpg,../brain_tumor/data/labels/00282_93.txt
00281_128,../brain_tumor/data/images/00281_128.jpg,../brain_tumor/data/labels/00281_128.txt
00059_122,../brain_tumor/data/images/00059_122.jpg,../brain_tumor/data/labels/00059_122.txt
00124_6,../brain_tumor/data/images/00124_6.jpg,../brain_tumor/data/labels/00124_6.txt
00322_108,../brain_tumor/data/images/00322_108.jpg,../brain_tumor/data/labels/00322_108.txt
00350_145,../brain_tumor/data/images/00350_145.jpg,../brain_tumor/data/labels/00350_145.txt
00142_89,../brain_tumor/data/images/00142_89.jpg,../brain_tumor/data/labels/00142_89.txt
00322_130,../brain_tumor/data/images/00322_130.jpg,../brain_tumor/data/labels/00322_130.txt
82 (3),../brain_tumor/data/images/82 (3).jpg,../brain_tumor/data/labels/82 (3).txt
00194_209,../brain_tumor/data/images/00194_209.jpg,../brain_tumor/data/labels/00194_209.txt
00240_144,../brain_tumor/data/images/00240_144.jpg,../brain_tumor/data/labels/00240_144.txt
00360_87,../brain_tumor/data/images/00360_87.jpg,../brain_tumor/data/labels/00360_87.txt
00340_138,../brain_tumor/data/images/00340_138.jpg,../brain_tumor/data/labels/00340_138.txt
00124_11,../brain_tumor/data/images/00124_11.jpg,../brain_tumor/data/labels/00124_11.txt
124,../brain_tumor/data/images/124.jpg,../brain_tumor/data/labels/124.txt
00271_111,../brain_tumor/data/images/00271_111.jpg,../brain_tumor/data/labels/00271_111.txt
00122_90,../brain_tumor/data/images/00122_90.jpg,../brain_tumor/data/labels/00122_90.txt
00151_10,../brain_tumor/data/images/00151_10.jpg,../brain_tumor/data/labels/00151_10.txt
83,../brain_tumor/data/images/83.jpg,../brain_tumor/data/labels/83.txt
87 (2),../brain_tumor/data/images/87 (2).jpg,../brain_tumor/data/labels/87 (2).txt
00095_226,../brain_tumor/data/images/00095_226.jpg,../brain_tumor/data/labels/00095_226.txt
00104_15,../brain_tumor/data/images/00104_15.jpg,../brain_tumor/data/labels/00104_15.txt
00311_123,../brain_tumor/data/images/00311_123.jpg,../brain_tumor/data/labels/00311_123.txt
00304_119,../brain_tumor/data/images/00304_119.jpg,../brain_tumor/data/labels/00304_119.txt
00099_149,../brain_tumor/data/images/00099_149.jpg,../brain_tumor/data/labels/00099_149.txt
00104_150,../brain_tumor/data/images/00104_150.jpg,../brain_tumor/data/labels/00104_150.txt
00184_127,../brain_tumor/data/images/00184_127.jpg,../brain_tumor/data/labels/00184_127.txt
00097_79,../brain_tumor/data/images/00097_79.jpg,../brain_tumor/data/labels/00097_79.txt
00305_97,../brain_tumor/data/images/00305_97.jpg,../brain_tumor/data/labels/00305_97.txt
00097_74,../brain_tumor/data/images/00097_74.jpg,../brain_tumor/data/labels/00097_74.txt
00177_125,../brain_tumor/data/images/00177_125.jpg,../brain_tumor/data/labels/00177_125.txt
00317_23,../brain_tumor/data/images/00317_23.jpg,../brain_tumor/data/labels/00317_23.txt
84 (4),../brain_tumor/data/images/84 (4).jpg,../brain_tumor/data/labels/84 (4).txt
87 (3),../brain_tumor/data/images/87 (3).jpg,../brain_tumor/data/labels/87 (3).txt
00340_126,../brain_tumor/data/images/00340_126.jpg,../brain_tumor/data/labels/00340_126.txt
00350_128,../brain_tumor/data/images/00350_128.jpg,../brain_tumor/data/labels/00350_128.txt
00097_81,../brain_tumor/data/images/00097_81.jpg,../brain_tumor/data/labels/00097_81.txt
00059_103,../brain_tumor/data/images/00059_103.jpg,../brain_tumor/data/labels/00059_103.txt
69 (3),../brain_tumor/data/images/69 (3).jpg,../brain_tumor/data/labels/69 (3).txt
00074_209,../brain_tumor/data/images/00074_209.jpg,../brain_tumor/data/labels/00074_209.txt
00072_99,../brain_tumor/data/images/00072_99.jpg,../brain_tumor/data/labels/00072_99.txt
00176_104,../brain_tumor/data/images/00176_104.jpg,../brain_tumor/data/labels/00176_104.txt
00123_13,../brain_tumor/data/images/00123_13.jpg,../brain_tumor/data/labels/00123_13.txt
78,../brain_tumor/data/images/78.jpg,../brain_tumor/data/labels/78.txt
00334_121,../brain_tumor/data/images/00334_121.jpg,../brain_tumor/data/labels/00334_121.txt
67 (7),../brain_tumor/data/images/67 (7).jpg,../brain_tumor/data/labels/67 (7).txt
00360_96,../brain_tumor/data/images/00360_96.jpg,../brain_tumor/data/labels/00360_96.txt
00124_12,../brain_tumor/data/images/00124_12.jpg,../brain_tumor/data/labels/00124_12.txt
80 (2),../brain_tumor/data/images/80 (2).jpg,../brain_tumor/data/labels/80 (2).txt
113 (2),../brain_tumor/data/images/113 (2).jpg,../brain_tumor/data/labels/113 (2).txt
00124_114,../brain_tumor/data/images/00124_114.jpg,../brain_tumor/data/labels/00124_114.txt
61 (5),../brain_tumor/data/images/61 (5).jpg,../brain_tumor/data/labels/61 (5).txt
98 (3),../brain_tumor/data/images/98 (3).jpg,../brain_tumor/data/labels/98 (3).txt
62 (12),../brain_tumor/data/images/62 (12).jpg,../brain_tumor/data/labels/62 (12).txt
00151_195,../brain_tumor/data/images/00151_195.jpg,../brain_tumor/data/labels/00151_195.txt
128,../brain_tumor/data/images/128.jpg,../brain_tumor/data/labels/128.txt
00176_98,../brain_tumor/data/images/00176_98.jpg,../brain_tumor/data/labels/00176_98.txt
00350_139,../brain_tumor/data/images/00350_139.jpg,../brain_tumor/data/labels/00350_139.txt
00060_69,../brain_tumor/data/images/00060_69.jpg,../brain_tumor/data/labels/00060_69.txt
00056_129,../brain_tumor/data/images/00056_129.jpg,../brain_tumor/data/labels/00056_129.txt
00281_117,../brain_tumor/data/images/00281_117.jpg,../brain_tumor/data/labels/00281_117.txt
00151_17,../brain_tumor/data/images/00151_17.jpg,../brain_tumor/data/labels/00151_17.txt
99 (4),../brain_tumor/data/images/99 (4).jpg,../brain_tumor/data/labels/99 (4).txt
00294_20,../brain_tumor/data/images/00294_20.jpg,../brain_tumor/data/labels/00294_20.txt
00250_121,../brain_tumor/data/images/00250_121.jpg,../brain_tumor/data/labels/00250_121.txt
00142_163,../brain_tumor/data/images/00142_163.jpg,../brain_tumor/data/labels/00142_163.txt
00311_105,../brain_tumor/data/images/00311_105.jpg,../brain_tumor/data/labels/00311_105.txt
00273_86,../brain_tumor/data/images/00273_86.jpg,../brain_tumor/data/labels/00273_86.txt
00254_89,../brain_tumor/data/images/00254_89.jpg,../brain_tumor/data/labels/00254_89.txt
00172_110,../brain_tumor/data/images/00172_110.jpg,../brain_tumor/data/labels/00172_110.txt
00329_90,../brain_tumor/data/images/00329_90.jpg,../brain_tumor/data/labels/00329_90.txt
00058_141,../brain_tumor/data/images/00058_141.jpg,../brain_tumor/data/labels/00058_141.txt
00151_12,../brain_tumor/data/images/00151_12.jpg,../brain_tumor/data/labels/00151_12.txt
00061_184,../brain_tumor/data/images/00061_184.jpg,../brain_tumor/data/labels/00061_184.txt
00184_145,../brain_tumor/data/images/00184_145.jpg,../brain_tumor/data/labels/00184_145.txt
00142_144,../brain_tumor/data/images/00142_144.jpg,../brain_tumor/data/labels/00142_144.txt
77 (4),../brain_tumor/data/images/77 (4).jpg,../brain_tumor/data/labels/77 (4).txt
76 (9),../brain_tumor/data/images/76 (9).jpg,../brain_tumor/data/labels/76 (9).txt
95,../brain_tumor/data/images/95.jpg,../brain_tumor/data/labels/95.txt
00328_94,../brain_tumor/data/images/00328_94.jpg,../brain_tumor/data/labels/00328_94.txt
00177_260,../brain_tumor/data/images/00177_260.jpg,../brain_tumor/data/labels/00177_260.txt
74 (9),../brain_tumor/data/images/74 (9).jpg,../brain_tumor/data/labels/74 (9).txt
63,../brain_tumor/data/images/63.jpg,../brain_tumor/data/labels/63.txt
00132_130,../brain_tumor/data/images/00132_130.jpg,../brain_tumor/data/labels/00132_130.txt
00148_19,../brain_tumor/data/images/00148_19.jpg,../brain_tumor/data/labels/00148_19.txt
00097_80,../brain_tumor/data/images/00097_80.jpg,../brain_tumor/data/labels/00097_80.txt
00303_81,../brain_tumor/data/images/00303_81.jpg,../brain_tumor/data/labels/00303_81.txt
00271_106,../brain_tumor/data/images/00271_106.jpg,../brain_tumor/data/labels/00271_106.txt
63 (5),../brain_tumor/data/images/63 (5).jpg,../brain_tumor/data/labels/63 (5).txt
00159_189,../brain_tumor/data/images/00159_189.jpg,../brain_tumor/data/labels/00159_189.txt
00124_8,../brain_tumor/data/images/00124_8.jpg,../brain_tumor/data/labels/00124_8.txt
72 (3),../brain_tumor/data/images/72 (3).jpg,../brain_tumor/data/labels/72 (3).txt
64 (5),../brain_tumor/data/images/64 (5).jpg,../brain_tumor/data/labels/64 (5).txt
00120_245,../brain_tumor/data/images/00120_245.jpg,../brain_tumor/data/labels/00120_245.txt
00095_236,../brain_tumor/data/images/00095_236.jpg,../brain_tumor/data/labels/00095_236.txt
78 (3),../brain_tumor/data/images/78 (3).jpg,../brain_tumor/data/labels/78 (3).txt
00350_135,../brain_tumor/data/images/00350_135.jpg,../brain_tumor/data/labels/00350_135.txt
00158_289,../brain_tumor/data/images/00158_289.jpg,../brain_tumor/data/labels/00158_289.txt
00095_188,../brain_tumor/data/images/00095_188.jpg,../brain_tumor/data/labels/00095_188.txt
80 (4),../brain_tumor/data/images/80 (4).jpg,../brain_tumor/data/labels/80 (4).txt
00128_260,../brain_tumor/data/images/00128_260.jpg,../brain_tumor/data/labels/00128_260.txt
00158_108,../brain_tumor/data/images/00158_108.jpg,../brain_tumor/data/labels/00158_108.txt
66 (4),../brain_tumor/data/images/66 (4).jpg,../brain_tumor/data/labels/66 (4).txt
72 (10),../brain_tumor/data/images/72 (10).jpg,../brain_tumor/data/labels/72 (10).txt
00147_170,../brain_tumor/data/images/00147_170.jpg,../brain_tumor/data/labels/00147_170.txt
00097_72,../brain_tumor/data/images/00097_72.jpg,../brain_tumor/data/labels/00097_72.txt
76 (11),../brain_tumor/data/images/76 (11).jpg,../brain_tumor/data/labels/76 (11).txt
00104_17,../brain_tumor/data/images/00104_17.jpg,../brain_tumor/data/labels/00104_17.txt
00106_195,../brain_tumor/data/images/00106_195.jpg,../brain_tumor/data/labels/00106_195.txt
73 (6),../brain_tumor/data/images/73 (6).jpg,../brain_tumor/data/labels/73 (6).txt
00165_111,../brain_tumor/data/images/00165_111.jpg,../brain_tumor/data/labels/00165_111.txt
00148_20,../brain_tumor/data/images/00148_20.jpg,../brain_tumor/data/labels/00148_20.txt
00054_145,../brain_tumor/data/images/00054_145.jpg,../brain_tumor/data/labels/00054_145.txt
97 (3),../brain_tumor/data/images/97 (3).jpg,../brain_tumor/data/labels/97 (3).txt
00284_149,../brain_tumor/data/images/00284_149.jpg,../brain_tumor/data/labels/00284_149.txt
78 (4),../brain_tumor/data/images/78 (4).jpg,../brain_tumor/data/labels/78 (4).txt
00250_110,../brain_tumor/data/images/00250_110.jpg,../brain_tumor/data/labels/00250_110.txt
00332_141,../brain_tumor/data/images/00332_141.jpg,../brain_tumor/data/labels/00332_141.txt
00106_253,../brain_tumor/data/images/00106_253.jpg,../brain_tumor/data/labels/00106_253.txt
00158_86,../brain_tumor/data/images/00158_86.jpg,../brain_tumor/data/labels/00158_86.txt
72 (11),../brain_tumor/data/images/72 (11).jpg,../brain_tumor/data/labels/72 (11).txt
00104_168,../brain_tumor/data/images/00104_168.jpg,../brain_tumor/data/labels/00104_168.txt
00144_260,../brain_tumor/data/images/00144_260.jpg,../brain_tumor/data/labels/00144_260.txt
62 (5),../brain_tumor/data/images/62 (5).jpg,../brain_tumor/data/labels/62 (5).txt
88,../brain_tumor/data/images/88.jpg,../brain_tumor/data/labels/88.txt
00334_108,../brain_tumor/data/images/00334_108.jpg,../brain_tumor/data/labels/00334_108.txt
89 (5),../brain_tumor/data/images/89 (5).jpg,../brain_tumor/data/labels/89 (5).txt
00158_239,../brain_tumor/data/images/00158_239.jpg,../brain_tumor/data/labels/00158_239.txt
00169_243,../brain_tumor/data/images/00169_243.jpg,../brain_tumor/data/labels/00169_243.txt
61 (3),../brain_tumor/data/images/61 (3).jpg,../brain_tumor/data/labels/61 (3).txt
00116_14,../brain_tumor/data/images/00116_14.jpg,../brain_tumor/data/labels/00116_14.txt
63 (8),../brain_tumor/data/images/63 (8).jpg,../brain_tumor/data/labels/63 (8).txt
00359_103,../brain_tumor/data/images/00359_103.jpg,../brain_tumor/data/labels/00359_103.txt
82,../brain_tumor/data/images/82.jpg,../brain_tumor/data/labels/82.txt
64 (8),../brain_tumor/data/images/64 (8).jpg,../brain_tumor/data/labels/64 (8).txt
00191_143,../brain_tumor/data/images/00191_143.jpg,../brain_tumor/data/labels/00191_143.txt
00156_196,../brain_tumor/data/images/00156_196.jpg,../brain_tumor/data/labels/00156_196.txt
97,../brain_tumor/data/images/97.jpg,../brain_tumor/data/labels/97.txt
00167_127,../brain_tumor/data/images/00167_127.jpg,../brain_tumor/data/labels/00167_127.txt
00270_13,../brain_tumor/data/images/00270_13.jpg,../brain_tumor/data/labels/00270_13.txt
00169_119,../brain_tumor/data/images/00169_119.jpg,../brain_tumor/data/labels/00169_119.txt
00183_86,../brain_tumor/data/images/00183_86.jpg,../brain_tumor/data/labels/00183_86.txt
00074_269,../brain_tumor/data/images/00074_269.jpg,../brain_tumor/data/labels/00074_269.txt
00183_144,../brain_tumor/data/images/00183_144.jpg,../brain_tumor/data/labels/00183_144.txt
00192_244,../brain_tumor/data/images/00192_244.jpg,../brain_tumor/data/labels/00192_244.txt
103 (2),../brain_tumor/data/images/103 (2).jpg,../brain_tumor/data/labels/103 (2).txt
00154_248,../brain_tumor/data/images/00154_248.jpg,../brain_tumor/data/labels/00154_248.txt
00130_239,../brain_tumor/data/images/00130_239.jpg,../brain_tumor/data/labels/00130_239.txt
99,../brain_tumor/data/images/99.jpg,../brain_tumor/data/labels/99.txt
74,../brain_tumor/data/images/74.jpg,../brain_tumor/data/labels/74.txt
